TimeStamp,อุณหภูมิ_c,อุณหภูมิดิน_c,ความชื้น_เปอร์เซ็นต์,ความชื้นดิน_เปอร์เซ็นต์,แรงดัน_hPa,ความเข้มแสง_lux,ลูกลอย,PH,ความเค็ม_เปอร์เซ็นต์,ไนโตรเจน_เปอร์เซ็นต์,ฟอสฟอรัส_เปอร์เซ็นต์,โพแทสเซียม_เปอร์เซ็นต์,ความเร็วลม_กิโลเมตรต่อชั่วโมง
2025-06-29 19:24:00,24.1,26.4,99.7,37.6,22758.0,0,0,5.3,287.7,21.0,95.3,88.0,0.0
2025-06-29 20:24:00,24.2,26.3,99.9,36.0,23141.9,0,0,5.3,286.3,21.0,94.7,87.3,0.0
2025-06-29 21:24:00,24.3,26.3,99.9,35.1,23530.2,0,0,5.4,277.3,19.3,90.3,83.0,0.0
2025-06-29 22:24:00,24.4,26.2,99.9,33.4,23922.7,0,0,5.5,270.7,18.0,87.3,79.7,0.0
2025-06-29 23:24:00,24.3,26.2,99.9,32.8,24319.6,0,0,5.6,262.3,16.0,83.3,75.7,0.0
2025-06-30 00:24:00,24.3,26.2,99.9,32.3,24720.8,0,0,5.6,253.7,14.0,79.3,71.3,0.0
2025-06-30 02:24:00,24.4,26.1,99.9,32.5,25126.5,0,0,5.6,248.7,12.7,76.7,69.0,0.0
2025-06-30 03:24:00,24.6,26.1,99.9,30.5,25536.5,0,0,5.6,246.0,12.3,75.3,67.7,0.0
2025-06-30 04:24:00,24.7,26.1,99.9,29.0,25950.9,0,0,5.7,247.0,12.7,75.7,68.3,0.0
2025-06-30 05:24:00,24.9,26.1,99.9,27.7,26369.8,0,0,5.7,247.0,12.7,75.7,68.3,0.0
2025-06-30 06:24:00,25.2,26.2,99.9,27.6,26793.2,23,0,5.7,246.3,12.3,75.3,68.0,0.0
2025-06-30 07:24:00,26.1,26.2,98.0,27.4,27221.0,173,0,5.6,245.7,12.0,75.0,67.7,0.0
2025-06-30 08:24:00,27.5,26.5,93.6,27.8,27653.4,363,0,5.5,246.7,12.3,75.7,68.0,0.0
2025-06-30 09:24:00,28.5,26.8,89.3,27.4,28090.3,566,0,5.5,249.0,13.0,76.7,69.3,0.0
2025-06-30 10:24:00,29.5,27.1,83.7,26.9,28531.8,343,0,5.5,252.3,13.7,78.3,71.0,0.0
2025-06-30 11:24:00,30.0,27.3,81.2,26.4,28977.9,910,0,5.6,254.3,14.0,79.3,72.0,0.0
2025-06-30 12:24:00,30.0,27.4,77.6,26.1,29428.5,693,0,5.6,251.7,13.3,78.0,70.7,0.0
2025-06-30 13:24:00,29.3,27.3,76.8,26.2,29883.8,406,0,5.6,243.0,11.7,74.0,66.3,0.0
2025-06-30 14:24:00,28.9,27.1,75.3,26.3,30343.8,296,0,5.6,232.7,9.7,69.0,61.3,0.5
2025-06-30 16:24:00,29.2,27.0,75.4,26.4,30808.4,496,0,5.6,225.0,8.0,65.3,57.7,0.0
2025-06-30 17:24:00,29.1,27.0,76.8,26.0,31277.8,260,0,5.6,220.3,7.0,63.0,55.3,0.0
2025-06-30 18:24:00,28.3,27.0,79.4,26.0,31751.9,73,0,5.7,216.3,6.0,61.0,53.3,0.0
2025-06-30 19:24:00,27.3,26.9,81.6,26.2,32230.7,0,0,5.7,212.0,5.0,59.0,51.0,0.0
2025-06-30 20:24:00,26.6,26.7,84.4,26.5,32714.2,0,0,5.7,208.3,4.3,57.3,49.3,0.0
2025-06-30 21:24:00,26.2,26.6,86.7,25.7,33202.6,0,0,5.6,205.3,3.7,56.0,48.0,0.0
2025-06-30 22:24:00,25.9,26.6,88.4,25.1,33695.8,0,0,5.6,203.3,3.3,55.0,47.0,0.0
2025-06-30 23:24:00,25.8,26.5,88.5,25.0,34193.8,0,0,5.6,201.3,3.0,54.0,46.0,0.0
2025-07-01 00:24:00,25.8,26.4,87.4,25.0,34696.7,0,0,5.6,200.0,3.0,53.3,45.3,0.0
2025-07-01 01:24:00,25.6,26.3,87.4,25.0,35204.5,0,0,5.6,199.0,3.0,53.0,45.0,0.0
2025-07-01 02:24:00,25.5,26.3,88.2,24.7,35717.2,0,0,5.6,198.7,2.7,52.7,45.0,0.0
2025-07-01 03:24:00,25.3,26.2,90.0,24.7,36234.8,0,0,5.6,198.3,2.3,52.3,45.0,0.0
2025-07-01 04:24:00,25.4,26.1,91.8,25.0,36757.4,0,0,5.6,198.0,2.0,52.0,45.0,0.0
2025-07-01 06:24:00,25.9,26.1,91.4,24.9,37285.0,53,0,5.7,198.0,2.0,52.0,45.0,0.0
2025-07-01 07:24:00,27.1,26.2,87.5,25.1,37817.5,210,0,5.7,198.3,2.3,52.3,45.0,0.0
2025-07-01 08:24:00,28.3,26.3,82.8,25.1,38355.1,466,0,5.7,198.7,2.7,52.7,45.0,0.0
2025-07-01 08:25:00,29.9,26.5,77.3,25.2,38897.7,466,0,5.7,199.0,3.0,53.0,45.0,0.0
2025-07-01 09:24:00,31.4,26.9,72.2,24.7,39445.4,1560,0,5.7,199.0,3.0,53.0,45.0,0.0
2025-07-01 11:24:00,33.2,27.4,66.6,24.3,39998.2,1933,0,5.8,199.3,3.0,53.0,45.3,0.0
2025-07-01 12:24:00,34.1,27.9,63.9,23.8,40556.1,1226,0,5.8,199.3,3.0,53.0,45.3,0.0
2025-07-01 13:24:00,34.4,28.2,64.0,24.1,41119.1,1130,0,5.8,199.3,3.0,53.0,45.3,0.0
2025-07-01 14:24:00,34.6,28.5,63.9,23.9,41687.3,943,0,5.8,198.7,2.7,52.7,45.0,0.0
2025-07-01 15:23:00,31.4,28.2,75.2,32.5,42260.7,936,0,5.8,231.3,9.3,68.3,61.0,0.0
2025-07-01 16:24:00,27.8,27.4,86.9,38.7,42839.3,23,0,5.5,255.3,14.3,79.7,72.7,0.0
2025-07-01 17:24:00,24.1,26.5,99.4,44.8,43423.2,23,0,5.2,279.3,19.3,91.3,84.3,0.0
2025-07-01 18:24:00,24.0,26.2,99.9,41.7,44012.2,0,0,5.1,272.7,18.0,88.0,81.0,0.0
2025-07-01 19:24:00,24.3,26.2,99.9,41.2,44606.6,0,0,5.2,275.0,18.3,89.3,82.0,0.0
2025-07-01 20:24:00,24.5,26.2,99.9,41.2,45206.3,0,0,5.3,277.7,19.0,90.7,83.0,0.0
2025-07-01 20:24:00,24.5,26.2,99.9,41.4,45811.2,0,0,5.3,273.0,18.0,88.7,80.7,0.0
2025-07-01 21:24:00,24.6,26.2,99.9,41.1,46421.6,0,0,5.3,265.3,16.3,85.0,77.0,0.0
2025-07-01 22:24:00,24.6,26.2,99.9,40.8,47037.3,0,0,5.4,257.7,14.7,81.3,73.3,0.0
2025-07-01 22:24:00,24.6,26.2,99.9,38.6,47658.4,0,0,5.4,253.3,13.7,79.0,71.3,0.0
2025-07-01 23:24:00,24.7,26.2,99.9,37.2,48284.9,0,0,5.5,251.0,13.3,77.7,70.3,0.0
2025-07-02 00:24:00,24.7,26.2,99.9,35.7,48916.8,0,0,5.6,248.3,13.0,76.3,69.0,0.0
2025-07-02 01:24:00,24.8,26.2,99.9,36.6,49554.2,0,0,5.6,246.7,12.7,75.7,68.0,0.0
2025-07-02 02:24:00,24.8,26.2,99.9,34.9,50197.1,0,0,5.6,245.3,12.3,75.0,67.3,0.0
2025-07-02 03:23:00,24.8,26.2,99.9,33.5,50845.5,0,0,5.6,244.0,12.0,74.3,66.7,0.0
2025-07-02 04:24:00,24.9,26.2,99.9,31.7,51499.5,0,0,5.6,243.3,12.0,74.0,66.3,0.0
2025-07-02 04:24:00,24.9,26.2,99.9,32.8,52158.9,0,0,5.6,243.0,12.0,74.0,66.0,0.0
2025-07-02 05:24:00,25.0,26.2,99.9,33.5,52824.0,0,0,5.6,243.0,12.0,74.0,66.0,0.0
2025-07-02 06:24:00,25.2,26.2,99.9,34.1,53494.7,26,0,5.5,243.3,12.0,74.0,66.3,0.0
2025-07-02 07:24:00,25.7,26.3,99.9,32.7,54171.0,80,0,5.5,245.0,12.3,74.7,67.3,0.0
2025-07-02 08:24:00,27.0,26.4,97.4,31.9,54852.9,223,0,5.6,248.7,13.0,76.3,69.3,0.0
2025-07-02 09:24:00,28.3,26.7,93.4,30.6,55540.5,1203,0,5.6,253.7,14.0,79.0,71.7,0.0
2025-07-02 10:23:00,29.4,26.9,89.4,30.3,56233.8,700,0,5.6,257.3,14.7,81.0,73.3,0.0
2025-07-02 10:24:00,30.2,27.1,84.9,30.0,56932.8,700,0,5.6,260.3,15.3,82.7,74.7,0.0
2025-07-02 11:24:00,30.7,27.4,82.5,31.1,57637.5,1010,0,5.6,261.7,15.7,83.3,75.3,0.0
2025-07-02 12:24:00,31.2,27.6,80.1,32.3,58348.1,1006,0,5.6,263.0,16.0,84.0,76.0,0.0
2025-07-02 12:24:00,31.2,27.8,79.4,32.1,59064.3,1006,0,5.6,262.3,16.0,83.7,75.7,0.0
2025-07-02 13:24:00,31.0,27.8,77.2,30.6,59786.4,826,0,5.6,259.3,15.3,82.0,74.3,0.0
2025-07-02 14:24:00,30.9,27.8,75.4,28.8,60514.4,713,0,5.6,255.0,14.3,79.7,72.3,0.0
2025-07-02 15:24:00,30.6,27.7,74.6,28.0,61248.2,743,0,5.6,250.7,13.3,77.3,70.3,0.0
2025-07-02 16:24:00,30.6,27.7,74.8,27.6,61987.8,480,0,5.6,248.7,13.0,76.3,69.3,0.0
2025-07-02 16:24:00,30.3,27.7,75.2,27.4,62733.4,480,0,5.6,247.0,12.7,75.7,68.3,0.0
2025-07-02 17:24:00,30.3,27.7,75.8,27.2,63484.9,256,0,5.6,246.0,12.3,75.3,67.7,0.0
2025-07-02 17:25:00,29.8,27.6,77.9,27.0,64242.3,256,0,5.6,244.3,12.0,74.7,66.7,0.0
2025-07-02 18:24:00,29.2,27.5,80.9,26.9,65005.7,33,0,5.6,243.7,12.0,74.3,66.3,0.0
2025-07-02 19:24:00,28.5,27.4,85.1,27.1,65775.1,0,0,5.6,243.0,12.0,74.0,66.0,0.0
2025-07-02 20:24:00,28.2,27.3,85.2,27.1,66550.5,0,0,5.6,243.0,12.0,74.0,66.0,0.0
2025-07-02 21:24:00,28.1,27.2,83.4,27.2,67331.9,0,0,5.6,242.3,11.7,73.7,65.7,0.0
2025-07-02 22:24:00,28.0,27.1,81.3,27.9,68119.4,0,0,5.6,241.3,11.3,73.0,65.3,0.4
2025-07-02 23:24:00,27.2,27.0,85.0,28.1,68913.0,0,0,5.6,240.0,11.0,72.3,64.7,0.0
2025-07-03 00:24:00,26.2,26.9,91.3,29.1,69712.7,0,0,5.6,239.7,11.0,72.0,64.7,0.0
2025-07-03 01:23:00,25.3,26.8,96.9,28.4,70518.5,0,0,5.6,240.0,11.0,72.3,64.7,0.0
2025-07-03 02:24:00,25.0,26.7,99.5,29.5,71330.5,0,0,5.6,241.0,11.3,72.7,65.3,0.0
2025-07-03 03:24:00,25.0,26.6,99.8,28.8,72148.7,0,0,5.6,241.7,11.7,73.0,65.7,0.0
2025-07-03 04:24:00,25.1,26.6,99.9,28.7,72973.0,0,0,5.6,242.0,12.0,73.0,66.0,0.0
2025-07-03 05:24:00,25.2,26.6,99.9,27.6,73803.6,0,0,5.6,242.3,12.0,73.3,66.0,0.0
2025-07-03 06:24:00,26.1,26.6,97.6,27.9,74640.4,46,0,5.6,244.7,12.3,74.7,67.0,0.0
2025-07-03 08:24:00,27.4,26.8,93.3,28.2,75483.5,416,0,5.7,248.0,13.0,76.3,68.7,0.0
2025-07-03 09:24:00,28.6,26.9,89.1,28.6,76332.9,583,0,5.7,251.7,13.7,78.0,70.7,0.0
2025-07-03 10:23:00,29.6,27.1,83.7,28.3,77188.6,543,0,5.7,254.0,14.0,79.0,72.0,0.0
2025-07-03 11:23:00,30.3,27.3,80.3,28.1,78050.6,873,0,5.7,255.0,14.0,79.7,72.3,0.0
2025-07-03 12:24:00,31.1,27.5,76.0,27.7,78919.0,960,0,5.7,255.0,14.0,79.7,72.3,0.0
2025-07-03 13:23:00,31.4,27.6,74.0,27.7,79793.8,960,0,5.8,254.3,14.0,79.3,72.0,0.0
2025-07-03 14:24:00,31.6,27.8,71.9,27.8,80675.0,896,0,5.8,254.7,14.0,79.3,72.3,0.0
2025-07-03 15:24:00,31.9,28.0,71.0,27.7,81562.6,750,0,5.8,255.3,14.0,79.7,72.7,0.0
2025-07-03 16:24:00,31.8,28.0,71.7,27.4,82456.6,483,0,5.8,255.3,14.0,79.7,72.7,0.0
2025-07-03 17:23:00,31.2,28.0,73.8,27.4,83357.2,246,0,5.8,254.0,14.0,79.0,72.0,0.0
2025-07-03 18:24:00,30.1,27.9,75.9,27.4,84264.2,60,0,5.8,252.7,14.0,78.3,71.3,0.0
2025-07-03 19:24:00,29.3,27.8,76.5,27.3,85177.8,0,0,5.9,251.3,13.7,77.7,70.7,0.0
2025-07-03 20:23:00,28.8,27.7,76.5,27.1,86097.9,0,0,5.9,250.0,13.3,77.0,70.0,0.0
2025-07-03 21:24:00,28.6,27.5,76.6,27.1,87024.5,0,0,5.9,248.3,13.0,76.3,69.0,0.0
2025-07-03 22:23:00,28.0,27.3,79.9,27.1,87957.8,0,0,5.9,247.3,13.0,76.0,68.3,0.0
2025-07-03 23:23:00,27.6,27.2,82.4,27.3,88897.7,0,0,5.9,247.0,13.0,76.0,68.0,0.0
2025-07-04 00:24:00,27.4,27.2,83.3,27.1,89844.2,0,0,5.9,247.0,13.0,76.0,68.0,0.0
2025-07-04 01:23:00,27.4,27.1,82.6,27.3,90797.4,0,0,5.9,247.0,13.0,76.0,68.0,0.0
2025-07-04 02:24:00,27.1,27.0,84.1,27.0,91757.2,0,0,5.9,246.7,12.7,75.7,68.0,0.0
2025-07-04 03:24:00,26.7,27.0,85.8,27.3,92723.8,0,0,5.9,246.0,12.3,75.3,67.7,0.0
2025-07-04 04:24:00,26.5,26.9,86.4,27.1,93697.1,0,0,5.9,245.3,12.0,75.0,67.3,0.0
2025-07-04 05:24:00,26.6,26.8,85.9,28.1,94677.1,0,0,5.9,245.3,12.0,75.0,67.3,0.0
2025-07-04 06:24:00,26.9,26.8,85.8,28.0,95664.0,40,0,5.9,245.7,12.0,75.0,67.7,0.0
2025-07-04 07:24:00,27.6,26.8,84.3,27.8,96657.6,270,0,5.9,246.3,12.3,75.3,68.0,0.0
2025-07-04 08:24:00,29.3,26.9,80.1,26.8,97658.0,433,0,5.9,247.7,12.7,76.0,68.7,0.0
2025-07-04 09:23:00,30.6,27.0,76.5,26.6,98665.3,1150,0,6.0,249.0,13.0,76.7,69.3,0.0
2025-07-04 09:24:00,31.9,27.2,72.9,27.0,99679.5,1150,0,6.0,250.3,13.0,77.3,70.0,0.0
2025-07-04 10:23:00,32.3,27.4,69.8,26.9,100700.5,963,0,6.0,251.0,13.3,77.7,70.3,0.0
2025-07-04 11:24:00,33.1,27.7,65.3,27.3,101728.5,1293,0,6.0,252.3,13.7,78.3,71.0,0.0
2025-07-04 12:24:00,34.4,28.4,60.9,27.3,102763.4,1300,0,6.0,256.7,14.7,80.3,73.3,1.0
2025-07-04 13:24:00,35.4,28.9,57.8,27.6,103805.2,686,0,6.0,260.7,15.3,82.3,75.3,0.0
2025-07-04 13:24:00,36.1,29.5,56.3,27.4,104854.0,686,0,6.0,262.7,15.7,83.3,76.3,0.0
2025-07-04 14:24:00,36.0,29.5,56.5,26.7,105909.9,916,0,6.1,257.0,14.7,80.7,73.3,0.0
2025-07-04 15:23:00,35.9,29.6,56.8,25.9,106972.8,810,0,6.1,251.3,13.7,78.0,70.3,0.0
2025-07-04 15:24:00,34.7,29.4,60.8,25.5,108042.7,810,0,6.1,244.3,12.3,74.7,66.7,0.0
2025-07-04 16:23:00,33.5,29.2,63.2,25.6,109119.7,410,0,6.1,240.3,11.3,72.7,65.0,0.0
2025-07-04 17:23:00,31.9,28.9,66.9,26.1,110203.8,266,0,6.1,235.0,10.0,70.0,62.7,0.0
2025-07-04 18:23:00,30.6,28.6,67.8,26.1,111295.0,83,0,6.1,231.3,9.3,68.3,61.0,0.0
2025-07-04 19:24:00,29.7,28.3,68.8,26.4,112393.4,0,0,6.1,228.3,8.7,67.0,59.3,0.0
2025-07-04 20:23:00,29.0,28.0,69.6,26.4,113498.9,0,0,6.1,225.7,8.3,65.7,58.0,0.0
2025-07-04 21:24:00,28.9,27.8,69.5,26.8,114611.6,0,0,6.1,224.0,8.0,64.7,57.3,0.0
2025-07-04 21:24:00,28.4,27.7,72.3,26.5,115731.5,0,0,6.1,222.7,7.7,64.0,56.7,0.0
2025-07-04 22:24:00,27.9,27.6,74.8,26.0,116858.7,0,0,6.1,222.0,7.3,63.7,56.3,0.0
2025-07-04 23:23:00,27.5,27.5,77.3,25.5,117993.1,0,0,6.1,221.3,7.0,63.3,56.0,0.0
2025-07-04 23:24:00,27.5,27.3,78.3,25.5,119134.8,0,0,6.1,220.7,7.0,63.0,55.7,0.0
2025-07-05 00:23:00,27.4,27.2,79.0,25.2,120283.8,0,0,6.1,220.0,7.0,62.7,55.3,0.0
2025-07-05 01:23:00,27.3,27.1,80.5,25.5,121440.2,0,0,6.1,219.3,7.0,62.3,55.0,0.0
2025-07-05 02:23:00,27.1,27.0,81.8,25.6,122603.9,0,0,6.1,219.3,7.0,62.3,55.0,0.0
2025-07-05 03:23:00,26.8,27.0,84.7,25.8,123774.9,0,0,6.1,219.3,7.0,62.3,55.0,0.0
2025-07-05 04:24:00,26.5,26.9,87.2,25.7,124953.4,0,0,6.1,219.0,7.0,62.3,54.7,0.0
2025-07-05 05:24:00,26.1,26.9,90.1,25.6,126139.3,0,0,6.1,218.3,7.0,62.0,54.3,0.0
2025-07-05 06:23:00,26.2,26.8,90.6,25.9,127332.6,43,0,6.1,218.0,7.0,62.0,54.0,0.0
2025-07-05 07:24:00,26.4,26.7,90.7,26.0,128533.4,210,0,6.1,218.0,7.0,62.0,54.0,0.0
2025-07-05 07:24:00,27.1,26.7,88.2,25.9,129741.7,210,0,6.1,219.0,7.0,62.3,54.7,0.0
2025-07-05 08:24:00,29.2,26.8,80.6,25.5,130957.5,363,0,6.1,220.0,7.0,62.7,55.3,0.0
2025-07-05 09:23:00,31.7,27.0,72.1,25.4,132180.8,10590,0,6.1,221.7,7.3,63.3,56.3,0.0
2025-07-05 10:23:00,34.0,27.2,65.8,25.5,133411.7,300,0,6.1,223.7,7.7,64.3,57.3,0.0
2025-07-05 11:24:00,34.0,27.5,64.9,25.7,134650.2,2573,0,6.1,227.3,8.3,66.3,59.0,0.0
2025-07-05 12:23:00,34.1,27.7,64.4,25.5,135896.3,1376,0,6.2,229.0,8.7,67.3,59.7,0.0
2025-07-05 13:23:00,34.7,28.2,62.6,25.1,137150.0,1546,0,6.2,231.0,9.3,68.3,60.7,0.0
2025-07-05 14:24:00,34.4,28.6,64.7,24.7,138411.4,1396,0,6.2,224.0,8.0,65.0,57.3,0.0
2025-07-05 15:24:00,33.8,28.9,67.4,24.2,139680.4,830,0,6.2,218.3,6.7,62.3,54.7,0.0
2025-07-05 15:24:00,32.3,28.8,70.1,23.8,140957.1,830,0,6.2,207.0,4.3,57.0,49.0,0.0
2025-07-05 16:23:00,31.3,28.5,70.5,23.9,142241.6,646,0,6.3,202.0,3.3,54.3,46.7,0.0
2025-07-05 17:24:00,30.1,28.1,72.3,23.8,143533.8,256,0,6.3,196.7,2.3,51.7,44.0,0.0
2025-07-05 18:23:00,28.6,27.8,76.4,24.2,144833.7,56,0,6.3,195.3,2.0,51.0,43.3,0.0
2025-07-05 19:24:00,28.2,27.5,79.0,24.1,146141.5,0,0,6.3,194.7,2.0,50.7,43.0,0.0
2025-07-05 20:23:00,27.8,27.4,81.5,24.1,147457.0,0,0,6.3,194.3,2.0,50.3,43.0,0.0
2025-07-05 21:24:00,27.6,27.3,82.7,24.3,148780.4,0,0,6.2,195.3,2.0,50.7,43.7,0.0
2025-07-05 22:24:00,27.5,27.2,83.4,24.5,150111.7,0,0,6.2,196.3,2.0,51.3,44.0,0.0
2025-07-05 23:24:00,27.2,27.1,84.7,24.6,151450.8,0,0,6.2,197.0,2.0,51.7,44.3,0.0
2025-07-06 00:23:00,26.8,27.0,86.3,24.1,152797.9,0,0,6.2,196.0,2.0,51.3,43.7,0.0
2025-07-06 01:24:00,26.3,26.9,87.1,24.2,154152.9,0,0,6.2,195.3,2.0,51.0,43.3,0.0
2025-07-06 02:23:00,26.0,26.8,87.0,24.6,155515.8,0,0,6.2,194.7,2.0,50.7,43.0,0.0
2025-07-06 03:23:00,25.6,26.7,87.2,25.2,156886.7,0,0,6.2,194.0,1.7,50.3,42.7,0.0
2025-07-06 04:23:00,25.1,26.6,89.0,24.7,158265.6,0,0,6.2,193.3,1.3,50.0,42.3,0.0
2025-07-06 05:23:00,24.9,26.4,90.0,24.2,159652.5,0,0,6.2,192.7,1.0,49.7,42.0,0.0
2025-07-06 06:24:00,25.5,26.4,88.5,24.0,161047.4,70,0,6.2,192.7,1.0,49.7,42.0,0.0
2025-07-06 07:23:00,26.8,26.4,85.4,24.2,162450.4,296,0,6.2,192.7,1.0,49.7,42.0,0.0
2025-07-06 08:23:00,29.6,26.6,77.6,24.1,163861.5,576,0,6.2,193.3,1.3,50.0,42.3,0.0
2025-07-06 09:23:00,31.8,26.9,70.4,23.4,165280.8,5740,0,6.2,190.3,1.0,48.3,41.0,0.0
2025-07-06 10:23:00,33.6,27.3,64.0,22.6,166708.1,1186,0,6.3,187.3,0.7,46.7,39.7,0.0
2025-07-06 11:24:00,33.4,27.6,63.2,21.6,168143.6,1746,0,6.3,182.3,0.0,44.3,37.0,0.0
2025-07-06 12:23:00,33.4,27.9,64.0,21.0,169587.3,870,0,6.4,180.0,0.0,43.3,35.7,0.0
2025-07-06 13:23:00,33.5,28.2,63.6,21.0,171039.2,1120,0,6.4,177.3,0.0,42.3,34.3,0.0
2025-07-06 14:23:00,33.9,28.3,62.4,21.1,172499.3,916,0,6.4,175.7,0.0,41.7,33.7,0.0
2025-07-06 15:24:00,33.7,28.4,62.4,21.1,173967.7,873,0,6.4,174.3,0.0,41.0,33.0,0.0
2025-07-06 16:23:00,33.3,28.4,64.0,20.7,175444.4,650,0,6.4,173.3,0.0,40.3,32.3,0.0
2025-07-06 16:25:00,32.7,28.3,65.9,20.4,176929.3,650,0,6.4,172.3,0.0,39.7,31.7,0.0
2025-07-06 17:24:00,31.9,28.2,67.5,20.4,178422.6,273,0,6.4,171.3,0.0,39.3,31.3,0.0
2025-07-06 18:23:00,30.5,28.0,72.0,20.4,179924.2,73,0,6.4,170.3,0.0,39.0,31.0,0.0
2025-07-06 19:23:00,29.2,27.8,76.6,20.5,181434.2,0,0,6.4,169.7,0.0,38.7,30.7,0.0
2025-07-06 20:24:00,28.1,27.6,82.2,20.5,182952.5,0,0,6.4,169.3,0.0,38.3,30.3,0.0
2025-07-06 21:23:00,27.5,27.4,86.0,20.5,184479.3,0,0,6.4,169.0,0.0,38.0,30.0,0.0
2025-07-06 22:24:00,27.2,27.3,90.3,20.9,186014.5,0,0,6.4,169.0,0.0,38.0,30.0,0.0
2025-07-06 23:23:00,27.0,27.3,93.0,21.2,187558.2,0,0,6.4,169.0,0.0,38.0,30.0,0.0
2025-07-07 00:24:00,26.7,27.3,95.3,21.3,189110.3,0,0,6.4,169.0,0.0,38.0,30.0,0.0
2025-07-07 01:24:00,26.5,27.2,96.5,21.4,190671.0,0,0,6.4,169.0,0.0,38.0,30.0,0.0
2025-07-07 02:24:00,26.6,27.1,96.7,21.3,192240.1,0,0,6.4,169.0,0.0,38.0,30.0,0.0
2025-07-07 03:24:00,26.8,27.1,96.4,21.3,193817.9,0,0,6.4,169.0,0.0,38.0,30.0,0.0
2025-07-07 04:23:00,26.9,27.1,95.9,21.1,195404.2,0,0,6.4,169.0,0.0,38.0,30.0,0.0
2025-07-07 04:24:00,26.8,27.1,95.4,21.2,196999.0,0,0,6.4,169.0,0.0,38.0,30.0,0.0
2025-07-07 05:24:00,26.9,27.1,94.3,21.0,198602.6,0,0,6.4,169.0,0.0,38.0,30.0,0.0
2025-07-07 06:23:00,27.2,27.1,90.7,20.8,200214.7,80,0,6.4,169.0,0.0,38.0,30.0,0.0
2025-07-07 07:23:00,27.5,27.0,87.2,20.5,201835.5,186,0,6.4,169.0,0.0,38.0,30.0,0.0
2025-07-07 08:23:00,27.7,27.0,84.4,20.6,203465.0,426,0,6.4,169.0,0.0,38.0,30.0,0.0
2025-07-07 08:24:00,28.5,27.1,81.7,20.6,205103.3,426,0,6.4,169.3,0.0,38.3,30.3,0.0
2025-07-07 09:23:00,30.2,27.2,75.9,20.7,206750.2,710,0,6.4,169.0,0.0,38.3,30.3,0.0
2025-07-07 10:23:00,32.1,27.4,68.7,20.8,208405.9,1443,0,6.5,168.7,0.0,38.3,30.3,0.0
2025-07-07 11:23:00,34.1,27.7,62.0,20.9,210070.4,2893,0,6.5,167.7,0.0,37.7,29.7,0.0
2025-07-07 12:23:00,35.0,27.9,58.8,20.7,211743.7,1326,0,6.5,167.3,0.0,37.3,29.3,0.0
2025-07-07 12:24:00,36.8,28.5,53.7,20.7,213425.8,1326,0,6.5,167.7,0.0,37.3,29.3,0.0
2025-07-07 13:23:00,37.6,29.5,52.1,21.2,215116.8,746,0,6.5,168.7,0.0,38.0,30.0,0.0
2025-07-07 14:24:00,37.4,30.5,52.4,21.8,216816.6,786,0,6.5,167.0,0.0,37.3,29.3,0.0
2025-07-07 16:23:00,33.2,30.5,68.1,28.1,218525.4,433,0,6.5,211.0,8.0,58.7,51.0,0.0
2025-07-07 17:24:00,29.5,29.7,82.9,29.5,220243.0,46,0,6.4,235.3,12.0,70.3,62.7,0.0
2025-07-07 18:24:00,26.8,28.9,96.7,30.3,221969.6,163,0,6.2,256.0,14.7,80.3,72.7,0.0
2025-07-07 19:24:00,26.9,28.5,97.5,25.3,223705.2,0,0,6.1,227.0,8.7,66.3,58.3,0.0
2025-07-07 20:23:00,27.0,28.3,94.2,24.9,225449.7,0,0,6.1,214.7,6.0,60.3,52.3,0.0
2025-07-07 21:24:00,27.0,28.1,91.7,24.6,227203.3,0,0,6.1,207.0,4.3,56.7,48.7,0.0
2025-07-07 22:23:00,26.9,27.9,90.2,24.3,228965.9,0,0,6.1,202.0,3.3,54.3,46.3,0.0
2025-07-07 23:24:00,26.6,27.8,92.2,24.3,230737.6,0,0,6.1,199.7,3.0,53.3,45.3,0.0
2025-07-08 00:23:00,26.5,27.7,92.2,24.4,232518.3,0,0,6.1,198.7,2.7,52.7,45.0,0.0
2025-07-08 01:23:00,26.3,27.6,92.8,24.9,234308.1,0,0,6.1,198.3,2.3,52.3,45.0,0.0
2025-07-08 02:23:00,26.2,27.4,93.5,24.5,236107.1,0,0,6.1,198.0,2.0,52.0,45.0,0.0
2025-07-08 03:23:00,26.1,27.3,94.9,24.4,237915.2,0,0,6.1,197.7,2.0,52.0,44.7,0.0
2025-07-08 04:24:00,26.0,27.3,95.2,23.8,239732.5,0,0,6.1,197.3,2.0,52.0,44.3,0.0
2025-07-08 05:23:00,26.0,27.2,96.0,24.2,241558.9,0,0,6.1,197.0,2.0,52.0,44.0,0.0
2025-07-08 06:23:00,26.4,27.2,96.0,24.1,243394.6,46,0,6.1,197.0,2.0,52.0,44.0,0.0
2025-07-08 07:23:00,27.3,27.2,94.1,23.8,245239.6,213,0,6.1,197.3,2.0,52.0,44.3,0.0
2025-07-08 08:24:00,28.7,27.4,88.8,23.2,247093.8,366,0,6.2,198.0,2.3,52.3,44.7,0.0
2025-07-08 09:24:00,30.5,27.8,81.2,23.4,248957.3,690,0,6.2,199.7,2.7,53.0,45.3,0.0
2025-07-08 10:23:00,31.9,28.2,76.1,23.4,250830.1,1066,0,6.2,201.3,3.0,54.0,46.0,0.0
